"ID"	Smiles	Standard_Type	Standard_Relation	Standard_Units	Standard_Value	pIC50	RemovedSalts[1]	RemovedSalts[2]	RemovedSalts[3]	RemovedSalts[4]
CHEMBL3099498	O=C(CC[C@H](NC(=O)CNC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)OCc1ccccc1)NCC(=O)Nc1cccc2c(NCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc12)CCCC3	Ki	=	nM	30.85	7.510744832				
CHEMBL3093796	[Br-].[Br-].c1cc[n+](CCCCCCCCC[n+]2ccc3ccccc3c2)cc1	IC50	=	nM	30.7	7.512861625	Br-	Br-		
CHEMBL3093791	COc1cc2[se]n(CCCCCCNc3c4c(nc5ccccc35)CCCC4)c(=O)c2cc1OC	IC50	=	nM	30.7	7.512861625				
CHEMBL3937964	COc1ccc2nc(NCCc3cc[n+](Cc4ccc(F)cc4)cc3)sc2c1	IC50	=	nM	30.46	7.516270101				
CHEMBL387394	CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O	IC50	=	nM	30.2	7.519993057				
CHEMBL137059	CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1)Cc1ccccc1	IC50	=	nM	30.1	7.521433504				
CHEMBL345905	CN1CCC(C[C@H]2Cc3ccccc3C2=O)CC1	IC50	=	nM	30.1	7.521433504				
CHEMBL491360	CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccncc1)CCCC3	IC50	=	nM	30.03	7.522444668				
CHEMBL491358	CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)c(OC)c1)CCCC3	IC50	=	nM	30	7.522878745				
CHEMBL470715	CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@@H]1c1ccc(OC)cc1)CCCC3	IC50	=	nM	30	7.522878745				
CHEMBL219316	COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC	IC50	=	nM	30	7.522878745				
CHEMBL3085881	CCn1c(=O)n(C)s/c1=N\CCC1CCN(Cc2ccccc2)CC1	IC50	=	nM	30	7.522878745				
CHEMBL2234535	Cc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1	IC50	=	nM	30	7.522878745				
CHEMBL2234533	CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1[C@H]2c1ccccc1)CCCC3	IC50	=	nM	30	7.522878745				
CHEMBL2234525	CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2[C@H]1c1ccccc1)CCCC3	IC50	=	nM	30	7.522878745				
CHEMBL2234546	CCOC(=O)C1=C(C)Oc2nc3c(c(N)c2[C@H]1c1ccc(OC)cc1)CCCC3	IC50	=	nM	30	7.522878745				
CHEMBL225689	[Br-].[Br-].c1cc[n+](CCCCCCCCCC[n+]2ccccc2)cc1	IC50	=	nM	30	7.522878745	Br-	Br-		
CHEMBL2234536	COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Nc3nc4c(c(N)c32)CCCC4)cc1	IC50	=	nM	30	7.522878745				
CHEMBL32329	Clc1cccc(Cl)c1CO/N=C/c1cc[n+](CCCc2ccccc2)cc1	IC50	=	nM	30	7.522878745				
CHEMBL243057	CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2ccccc2Cl)=CC1=O)Cc1ccccc1Cl	IC50	=	nM	30	7.522878745				
CHEMBL242191	COc1ccccc1CN(C)CCCCCCNC1=CC(=O)C(NCCCCCCN(C)Cc2ccccc2OC)=CC1=O	IC50	=	nM	30	7.522878745				
CHEMBL243269	CCN(CCCCCCNC1=C(C)C(=O)C(NCCCCCCN(CC)Cc2ccccc2OC)=C(C)C1=O)Cc1ccccc1OC	IC50	=	nM	29.8	7.525783736				
CHEMBL2159663	CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccccc2)cc1.[Br-]	Ki	=	nM	29.5	7.530177984	Br-			
CHEMBL2159662	CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2cccc3ccccc32)cc1.[Br-]	Ki	=	nM	29.5	7.530177984	Br-			
CHEMBL2159660	CC(=O)c1ccccc1NC(=O)c1ccc(OCCCCC[n+]2ccc3ccccc3c2)cc1.[Br-]	Ki	=	nM	29.3	7.53313238	Br-			
CHEMBL384563	CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O	IC50	=	nM	29	7.537602002				
CHEMBL386541	CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O	IC50	=	nM	29	7.537602002				
CHEMBL394348	CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)CCc2ccccc2OC)=CC1=O)CCc1ccccc1OC	IC50	=	nM	29	7.537602002				
CHEMBL259264	OCCC1CCN(Cc2ccc(OCCCN3CCCCC3)cc2)CC1	IC50	=	nM	29	7.537602002				
CHEMBL513063	COc1ccc(-c2csc(NC(=O)CCN3CCCC3)n2)cc1	IC50	=	nM	28.84	7.540004744				
CHEMBL174046	CC[N+](C)(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCC[N+](C)(CC)Cc1ccccc1C(F)(F)F)Cc1ccccc1C(F)(F)F	IC50	=	nM	28.8	7.540607512				
CHEMBL4851711	Fc1ccccc1-c1ccc(N[C@H]2C[C@@H]3CN(CC4CCOCC4)C[C@@H]3C2)nn1	IC50	=	nM	28.8	7.540607512				
CHEMBL1912062	CCN(CCCCCCNC(=O)CCCCC1CCSS1)Cc1ccccc1OC	IC50	=	nM	28.4	7.54668166				
CHEMBL4760940	c1cnc(Nc2nnc(-c3cccc4ccccc34)o2)nc1	Ki	=	nM	28.2	7.549750892				
CHEMBL3403878	COc1cc2oc(-c3cccc(OCC(=O)NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3)cc(=O)c2c(OC)c1OC	IC50	=	nM	28.18	7.550059011				
CHEMBL361409	CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C	IC50	=	nM	28.18	7.550059011				
CHEMBL1161715	Nc1c2c(nc3ccc(O)cc13)CCCC2	IC50	=	nM	28	7.552841969				
CHEMBL1161717	C=C1c2ccc(Cl)cc2N=C2CCCCCN12	IC50	=	nM	28	7.552841969				
CHEMBL271710	CCN(Cc1ccccc1)Cc1ccc(-c2cc3ccc(OCCNC(=O)CCc4ccc(F)c(F)c4)cc3oc2=O)cc1	IC50	=	nM	28	7.552841969				
CHEMBL4516296	O=c1ccc2cc(/N=C/c3ccc(Br)cc3)ccc2o1	IC50	=	nM	28	7.552841969				
CHEMBL433282	O=C1C(=O)c2cc([N+](=O)[O-])ccc2-c2ccccc21	Ki	=	nM	28	7.552841969				
CHEMBL4438120	Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCNc1c2c(nc3ccccc13)CCCC2	IC50	=	nM	28	7.552841969	HCl	HCl		
CHEMBL4563209	Cl.Cl.N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2	IC50	=	nM	28	7.552841969	HCl	HCl		
CHEMBL1076259	CCCCCCOC(=O)[C@H](CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1cc2ccccc2s1	IC50	=	nM	28	7.552841969				
CHEMBL309351	C[C@]12CCNC1Nc1ccc(OC(=O)Nc3ccccc3)cc12	IC50	=	nM	27.95	7.553618188				
CHEMBL5085674	Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(C(F)(F)F)c4)CC3)cc2oc1=O	IC50	=	nM	27.9	7.554395797				
CHEMBL2011487	CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl	IC50	=	nM	27.7	7.557520231	HCl			
CHEMBL221992	CC[N+](C)(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-]	IC50	=	nM	27.4	7.562249437	I-	I-		
CHEMBL87649	COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccsc4)cc3)sc2cc1OC	IC50	=	nM	27	7.568636236				
CHEMBL155754	C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Cl)c21	IC50	=	nM	27	7.568636236				
CHEMBL244624	CN(Cc1ccccc1)Cc1ccc(-c2cc3cc(N)ccc3oc2=O)cc1	IC50	=	nM	27	7.568636236				
CHEMBL245047	COc1cccc(CN(C)Cc2ccc(-c3cc4cc(OC)c(OC)cc4oc3=O)cc2)c1	IC50	=	nM	27	7.568636236				
CHEMBL243310	COc1cc2cc(-c3cccc(CN(C)Cc4ccccc4)c3)c(=O)oc2cc1OC	IC50	=	nM	26.2	7.581698709				
CHEMBL4278287	COc1ccc2nc3c(c(NCCCNC(=O)c4sc(-c5ccnc(NC(=O)C6CC6)c5)nc4OC)c2c1)CCCC3	IC50	=	nM	26.1	7.583359493				
CHEMBL3818089	COc1cc(/C=C/C(=O)NCCC2CCN(Cc3ccccc3)CC2)ccc1O	IC50	=	nM	26	7.585026652				
CHEMBL54014	Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2Cc1ccccc1	IC50	=	nM	26	7.585026652				
CHEMBL445846	COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC	IC50	=	nM	26	7.585026652				
CHEMBL243044	COc1ccccc1CNCCCCCCNC1=CC(=O)C(NCCCCCCNCc2ccccc2OC)=CC1=O	IC50	=	nM	26	7.585026652				
CHEMBL243272	CCN(CCCCNC1=CC(=O)C(NCCCCN(CC)Cc2ccccc2OC)=CC1=O)Cc1ccccc1OC	IC50	=	nM	26	7.585026652				
CHEMBL347527	CNCCc1cccc(OC(=O)N(C)C)c1	IC50	=	nM	26	7.585026652				
CHEMBL4575167	FC(F)(F)c1ccc(/C=N/C2CCN(Cc3ccccc3)CC2)cc1	IC50	=	nM	26	7.585026652				
CHEMBL185000	CCCCNC(=O)OCCCCCCCCCCOC(=O)NCCCC	Ki	=	nM	25.9	7.586700236				
CHEMBL33161	CCN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3CC12	IC50	=	nM	25.7	7.590066877				
CHEMBL609440	COc1cc2cc(C(=O)CCc3cc[n+](Cc4ccc([N+](=O)[O-])o4)cc3)sc2cc1OC.[Br-]	IC50	=	nM	25.6	7.591760035	Br-			
CHEMBL154263	CC1CCN(Cc2ccc(CNCCN3CCNC3=C(C#N)C#N)o2)CC1	IC50	=	nM	25.6	7.591760035				
CHEMBL336538	COc1ccc(-c2nc(SC)n(C(=O)N(C)C)n2)cc1	IC50	=	nM	25.4	7.595166283				
CHEMBL3582228	c1cncc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)c1	IC50	=	nM	25.4	7.595166283				
CHEMBL2019052	Cl.O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2cc(O)c(O)cc2o1	IC50	=	nM	25.3	7.596879479	HCl			
CHEMBL540132	CC[N+](CC)(CC)CCOc1cc(OCC[N+](CC)(CC)CC)cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4cc(Cl)ccc24)CCCC3)c1.[Br-].[Br-]	IC50	=	nM	25.12	7.599980365	Br-	Br-		
CHEMBL3415564	O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1F	IC50	=	nM	25.12	7.599980365				
CHEMBL4747992	NC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCC1CCN(Cc2ccc(F)cc2)CC1	IC50	=	nM	25	7.602059991				
CHEMBL4578377	Cc1c(C)c2ccc(OCC3CCN(Cc4cccc(OCCCO[N+](=O)[O-])c4)CC3)cc2oc1=O	IC50	=	nM	25	7.602059991				
CHEMBL4217466	Cc1cc(=O)oc2cc(OCc3cc[n+](Cc4ccccc4)cc3)ccc12.[Br-]	IC50	=	nM	25	7.602059991	Br-			
CHEMBL4210401	Cc1ccccc1C[n+]1ccc(COc2ccc3c(C)cc(=O)oc3c2)cc1.[Br-]	IC50	=	nM	25	7.602059991	Br-			
CHEMBL260308	O=[N+]([O-])OCCCCCCNCCCCNc1c2c(nc3ccccc13)CCCC2	IC50	=	nM	25	7.602059991				
CHEMBL2159657	O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCC[n+]2cccc3ccccc32)cc1.[Br-]	Ki	=	nM	24.9	7.603800653	Br-			
CHEMBL445916	CCCn1c2c(c3c(Br)c(OC(=O)NC)ccc31)CC/C2=N/CC	IC50	=	nM	24.9	7.603800653				
CHEMBL4571434	O=c1ccc2cc(/N=C/c3ccc(F)cc3)ccc2o1	IC50	=	nM	24.7	7.607303047				
CHEMBL4465796	COc1ccc(/C=C2/S/C(=N/c3ccc4oc(=O)ccc4c3)NC2=O)cc1	IC50	=	nM	24.7	7.607303047				
CHEMBL4542575	O=C1N/C(=N\c2ccc3oc(=O)ccc3c2)S/C1=C/c1ccc(F)cc1	IC50	=	nM	24.7	7.607303047				
CHEMBL3983878	CC1=C(C(=O)OCC2CC2)C(c2ccccc2Cl)c2c(nc3c(c2N)CC(C)(C)CC3)N1	IC50	=	nM	24.4	7.612610174				
CHEMBL3937974	COC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CSCC3	IC50	=	nM	24.4	7.612610174				
CHEMBL2419684	N#Cc1c(Cl)nc(NCCCCC2CCN(Cc3ccccc3)CC2)c(C#N)c1-c1ccccc1	IC50	=	nM	24.37	7.613144471				
CHEMBL1243140	Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2	IC50	=	nM	24.3	7.614393726				
CHEMBL3910830	Cc1ccc(/C=C2/CNCC3=C2N=C2SC=C(c4ccc5ccccc5c4)N2C3c2ccc(C)cc2)cc1	IC50	=	nM	24	7.619788758				
CHEMBL3628185	COc1ccc2[nH]cc(CCNC(=O)CCc3cc[n+](Cc4cccc(F)c4)cc3)c2c1.[Br-]	IC50	=	nM	24	7.619788758	Br-			
CHEMBL4859041	O=C(CC1CCN(Cc2ccc(F)cc2)CC1)Nc1n[nH]c2cc(-c3cccnc3)ccc12	IC50	=	nM	24	7.619788758				
CHEMBL64529	CCCCCCCNC(=O)Oc1ccc2c(c1)C1CCN(C)C2C1	IC50	=	nM	24	7.619788758				
CHEMBL3605361	C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-]	IC50	=	nM	24	7.619788758	I-	I-		
CHEMBL4846450	COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3)CC1)C2	Kd	=	nM	24	7.619788758				
CHEMBL4859647	COc1cc2c(cc1OC)C(=O)C(CC1(F)CCN(Cc3ccccc3F)CC1)C2	Kd	=	nM	24	7.619788758				
CHEMBL2419687	N#Cc1cc(C#N)c(NCCCC2CCN(Cc3ccccc3)CC2)nc1Cl	IC50	=	nM	23.6	7.627087997				
CHEMBL82810	COc1cc2cc(C(=O)CCc3cc[n+](CC4CCC4)cc3)sc2cc1OC.[Br-]	IC50	=	nM	23.4	7.630784143	Br-			
CHEMBL222875	CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O	IC50	=	nM	23.2	7.634512015				
CHEMBL481	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	Ki	=	nM	23.1	7.63638802				
CHEMBL507438	Cc1cc(CCNc2c3c(nc4ccccc24)CCCC3)cc(CCNc2c3c(nc4ccccc24)CCCC3)c1	Ki	=	nM	23	7.638272164				
CHEMBL451277	CC(=O)N(CCCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2	Ki	=	nM	23	7.638272164				
CHEMBL175555	CN(CCCCSc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2	Ki	=	nM	23	7.638272164				
CHEMBL4534662	COc1cc(/C=C/C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)ccc1OCc1ccccc1	IC50	=	nM	23	7.638272164				
CHEMBL4558495	FC12CC3CC(NCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)(CC(C1)c1ccccc13)C2	IC50	=	nM	23	7.638272164				
CHEMBL4217666	C=CCCNCC(=O)Nc1ccc2nc3n(c(=O)c2c1)CCC3	IC50	=	nM	22.91	7.639974911				
CHEMBL4633540	C#CCNc1c2c(nc3ccccc13)CCCC2	IC50	=	nM	22.91	7.639974911				
CHEMBL1819179	Clc1ccc2c(NCCCCCCCOc3cccc(-c4cc5ccccc5o4)c3)c3c(nc2c1)CCCC3	IC50	=	nM	22.78	7.64244628				
CHEMBL208092	C/C=C1\C2C=C(C)C[C@]1(N)CC(NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)C2(C)C	Ki	=	nM	22.7	7.643974143				
CHEMBL60074	COc1ccc(C(=O)COc2cccc([N+](C)(C)Cc3ccccc3)c2)cc1OC.[Br-]	IC50	=	nM	22.6	7.645891561	Br-			
CHEMBL309667	CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCNC1N2	IC50	=	nM	22.41	7.649558143				
CHEMBL3314093	COc1cc2c(cc1OC)[C@@H](c1ccccc1)N(CCCCCCc1cnnn1CCNc1c3c(nc4ccccc14)CCCC3)CC2	Kd	=	nM	22.28	7.652084813				
CHEMBL87320	COCC[N+]1(C)CCC(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)CC1.[Br-]	IC50	=	nM	22.2	7.653647026	Br-			
CHEMBL347354	CC1CCN(Cc2ccccc2[N+](=O)[O-])CC1	IC50	=	nM	22.2	7.653647026				
CHEMBL3921061	CN(C)C(=O)Oc1cccc(C(=O)/C=C/c2ccc(O)cc2)c1	IC50	=	nM	22.1	7.655607726				
CHEMBL3944652	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)n3)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL3933395	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3Cl)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL176585	CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1)Cc1ccccc1	IC50	=	nM	22	7.657577319				
CHEMBL3985059	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccc(F)cc3)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL3960861	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(Cl)c3)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL3910513	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccn3)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL3928343	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3cccc(F)n3)CC1)C2	IC50	=	nM	22	7.657577319				
CHEMBL4776843	O=C(CN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1	IC50	=	nM	22	7.657577319				
CHEMBL3318018	O=c1cc(-c2ccc(CN3CCCCC3)cc2)oc2ccccc12	IC50	=	nM	21.9	7.659555885				
CHEMBL3318017	COc1cc2oc(-c3ccc(CN4CCCC4)cc3)cc(=O)c2cc1OC	IC50	=	nM	21.9	7.659555885				
CHEMBL4776999	CCCC[N+]1(C)CCN(c2ccc(/C=C3\Cc4cc(OC)c(OC)cc4C3=O)cc2)CC1.[Br-]	IC50	=	nM	21.8	7.661543506	Br-			
CHEMBL3425894	C[n+]1c(/C=C/c2cc3ccccc3[nH]2)ccc2ccccc21.[I-]	IC50	=	nM	21.8	7.661543506	I-			
CHEMBL4161065	COc1ccc2c(c1)CCC(Cc1cc[n+](Cc3ccccc3C)cc1C(C)=O)C2=O.[Br-]	IC50	=	nM	21.66	7.664341548	Br-			
CHEMBL4170331	CC(=O)c1c[n+](Cc2cccc(Cl)c2)ccc1CC1Cc2cc(O)ccc2C1=O.[Br-]	IC50	=	nM	21.6	7.665546249	Br-			
CHEMBL1084096	c1ccc2c(NCCCCCCCCNc3ccncc3)c3c(nc2c1)CCCC3	IC50	=	nM	21.6	7.665546249				
CHEMBL1084544	O=C(CCOCCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2	IC50	=	nM	21.5	7.66756154				
CHEMBL4441666	CCOc1ccc(Cc2nc3cc(C(=O)NCCCNc4c5c(nc6ccccc46)CCCC5)ccc3n2CCC(C)C)cc1	Ki	=	nM	21.29	7.671824339				
CHEMBL4559904	COc1c(C(=O)CCC2CCN(CC3CCCCC3)CC2)cc(Cl)c2c1ccn2C	IC50	=	nM	21.2	7.673664139				
CHEMBL4469066	COc1ccc2nc3c(c(NCCCCCNC(=S)NC45CC6CC(CC(C6)C4)C5)c2c1)CCCC3	IC50	=	nM	21.2	7.673664139				
CHEMBL4290940	COc1ccc2oc(C(=O)NC3CCN(Cc4ccccc4)CC3)cc(=O)c2c1	IC50	=	nM	21.1	7.675717545				
CHEMBL4455690	Cc1ccc2oc(-c3ccc(OCCCCCCN4CCCCCC4)cc3)cc(=O)c2c1	IC50	=	nM	21.1	7.675717545				
CHEMBL3642044	CC(=O)NCCc1c[nH]c2ccc(OC(=O)NCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)cc12	IC50	=	nM	21	7.677780705				
CHEMBL4849905	c1ccc(CN2CCC(CCNc3cc4c(nn3)-c3ccccc3CCCC4)CC2)cc1	Ki	=	nM	21	7.677780705				
CHEMBL4515881	O=C(CNc1ccc(F)cc1)Nc1ccc2oc(=O)ccc2c1	IC50	=	nM	21	7.677780705				
CHEMBL5188500	CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccc2c(c1)OCO2	IC50	=	nM	21	7.677780705				
CHEMBL5179832	CC(=O)N1N=C(c2ccc(-c3ccccc3)cc2)CC1c1ccccc1[N+](=O)[O-]	IC50	=	nM	21	7.677780705				
CHEMBL594187	C/C=C1\[C@H]2C=C(C)C[C@]1(/N=C/C(C)=C/c1ccccc1)c1ccc(=O)[nH]c1C2	IC50	=	nM	21	7.677780705				
CHEMBL4757466	O=C(CCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1	IC50	=	nM	21	7.677780705				
CHEMBL96246	C(=C\C1CCN(Cc2ccccc2)CC1)\c1noc2ccccc12	IC50	=	nM	21	7.677780705				
CHEMBL158174	Cc1ccccc1CN1CCC(C)CC1	IC50	=	nM	20.98	7.678194516				
CHEMBL87128	CC[n+]1ccc(CCC(=O)c2cc3cc(OC)c(OC)cc3s2)cc1.[Br-]	IC50	=	nM	20.88	7.680269506	Br-			
CHEMBL3585775	COc1ccccc1C(C)NS(=O)(=O)NC(=O)OCc1ccccc1	Ki	=	nM	20.8	7.681936665				
CHEMBL3585780	COc1ccccc1C(C)NS(N)(=O)=O	Ki	=	nM	20.8	7.681936665				
CHEMBL4849427	COc1ccc2[nH]cc(CCNC(=O)CCCCn3cc(CCCCN4CC[C@@]56C=C[C@H](O)C[C@@H]5Oc5c(OC)ccc(c56)C4)nn3)c2c1	IC50	=	nM	20.6	7.68613278				
CHEMBL3215572	Cl.Cl.Cl.Cl.O=C(NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)c1ccc2nc(-c3ccc(Cl)cc3)c3c(c2c1)OCCC3	IC50	=	nM	20.4	7.690369833	HCl	HCl	HCl	HCl
CHEMBL4176452	COCCNC(=O)c1cc2c(OC(=O)N(C)C)cccc2[n+](C)c1.[I-]	IC50	=	nM	20.3	7.692503962	I-			
CHEMBL156487	COc1cc2c(cc1O)CC(C)C2=O	IC50	=	nM	20.05	7.697885623				
CHEMBL584603	CCC1=CC2Cc3nc4ncccc4c(N)c3C(C1)C2	IC50	=	nM	20	7.698970004				
CHEMBL33642	CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CCC)C1C2	IC50	=	nM	20	7.698970004				
CHEMBL394865	CCN(CCCCCCNC1=CC(=O)C(NCCCCCCN(CC)Cc2cccc(OC)c2)=CC1=O)Cc1cccc(OC)c1	IC50	=	nM	20	7.698970004				
CHEMBL242836	COc1ccccc1CN(CCCCCCNC1=CC(=O)C(NCCCCCCN(Cc2ccccc2OC)C(C)C)=CC1=O)C(C)C	IC50	=	nM	20	7.698970004				
CHEMBL542497	CCC1=CC2CC(C1)Cc1nc3ccccc3c(N)c12.Cl	IC50	=	nM	20	7.698970004	HCl			
CHEMBL65356	CN1CC[C@@]2(C)c3cc(OC(=O)NCCCCCCN4CCOCC4)ccc3N(C)[C@@H]12	IC50	=	nM	20	7.698970004				
CHEMBL99581	CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)C1N2C=O	IC50	=	nM	20	7.698970004				
CHEMBL4173258	C#CCN(C)Cc1cc2cc(OCCCN3CCCCC3)ccc2n1C	IC50	=	nM	20	7.698970004				
CHEMBL238230	O=C(CCCNc1c2c(nc3ccccc13)CCCC2)CCCNc1c2c(nc3ccccc13)CCCC2	IC50	=	nM	20	7.698970004				
CHEMBL269865	O=C(CO[N+](=O)[O-])NCCCNc1c2c(nc3ccccc13)CCCC2	IC50	=	nM	20	7.698970004				
CHEMBL3133436	Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2F)CC1	IC50	=	nM	19.95	7.7000571				
CHEMBL3133433	Cn1ncc2c1-c1c(Br)sc(Br)c1C2NC(=O)CN1CCN(Cc2ccccc2)CC1	IC50	=	nM	19.9	7.701146924				
CHEMBL3217208	CC1=C[C@H]2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@@H](C1)C2.Cl.Cl.Cl	IC50	=	nM	19.7	7.705533774	HCl	HCl	HCl	
CHEMBL4284235	Cc1ccc(NC(=O)c2coc3ccc(/C=C/C(=O)OCCN(C)C)cc3c2=O)cc1	IC50	=	nM	19.7	7.705533774				
CHEMBL3361270	O=S(=O)(CCCN1CCN(Cc2ccccc2)CC1)NCCNc1cccc2ccccc12	IC50	=	nM	19.52	7.709520187				
CHEMBL398406	CCCCC1=NC2(CCCC2)C(=O)N1Cc1cc(OC)c(OC)cc1Br	IC50	=	nM	19.5	7.709965389				
CHEMBL33098	CCCCCCCNC(=O)Oc1ccc2c(c1)[C@@H]1CCN(CCC)C1C2	IC50	=	nM	19.3	7.714442691				
CHEMBL288549	CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(Cc3ccccc3)C1C2	IC50	=	nM	19.2	7.716698771				
CHEMBL32452	CCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(CC)C1C2	IC50	=	nM	19.2	7.716698771				
CHEMBL3234592	O/N=C/c1nccc(CCCCCNc2c3c(nc4ccccc24)CCCC3)c1O	IC50	=	nM	19.2	7.716698771				
